,Unnamed: 0.1,Unnamed: 0,repository,topic,open_issues_count,open_issues,pushed_at,updated_at,created_at,fork_count,stargazer_count,description,fork,language
19092,158316,158345,gpodder/mygpo,"['django', 'gpodder', 'hacktoberfest', 'podcast', 'python', 'rest-api', 'webservice']",154.0,154.0,2022-06-03T08:47:17Z,2022-05-09T10:06:35Z,2011-04-28T20:52:08Z,75.0,213.0,The gpodder.net webservice,False,Python
19093,158326,158355,beyondgrep/ack3,"['ack', 'cli', 'grep', 'hacktoberfest', 'perl']",151.0,151.0,2022-06-04T15:25:46Z,2022-06-03T23:17:23Z,2017-03-03T15:28:03Z,56.0,491.0,ack is a grep-like search tool optimized for source code.,False,Perl
19094,158340,158369,w3c/dxwg,[],168.0,168.0,2022-06-03T20:22:27Z,2022-05-26T11:59:03Z,2017-02-14T16:20:26Z,47.0,107.0,Data Catalog Vocabulary (DCAT),False,HTML
19095,158342,158371,kentsommer/tensorflow-posenet,[],9.0,9.0,2018-04-24T08:45:59Z,2022-05-28T03:18:29Z,2016-11-28T07:37:00Z,83.0,283.0,Implementation of Posenet in TensorFlow ,False,Python
19096,158349,158378,theKashey/rewiremock,"['dependency-injection', 'magic', 'mock', 'mock-library', 'mockery', 'nodejs', 'proxyquire', 'webpack']",40.0,40.0,2020-06-25T00:58:58Z,2022-05-10T20:03:18Z,2017-05-29T23:26:28Z,30.0,430.0,The right way to mock dependencies in Node.js or webpack environment.,False,JavaScript
19097,158352,158381,beyondgrep/ack2,"['ack', 'grep', 'perl', 'tree']",9.0,9.0,2019-03-19T14:41:58Z,2022-06-04T04:36:18Z,2011-01-29T07:12:50Z,148.0,1498.0,**ack 2 is no longer being maintained.  ack 3 is the latest version.**,False,Perl
19098,158360,158389,samvera/hyrax,"['blacklight', 'fcrepo', 'hydra-community', 'hyrax', 'rails', 'repository', 'samvera', 'samvera-community', 'sufia']",445.0,445.0,2022-06-04T05:45:05Z,2022-05-10T14:39:15Z,2016-11-29T23:09:59Z,114.0,152.0,Hyrax is a Ruby on Rails Engine built by the Samvera community. Hyrax provides a foundation for creating many different digital repository applications.,False,Ruby
19099,158364,158393,kozec/sc-controller,"['gtk3', 'python', 'python-2', 'steam-controller']",142.0,142.0,2022-05-09T12:41:26Z,2022-06-02T18:01:06Z,2016-04-24T07:57:04Z,111.0,1328.0,User-mode driver and GTK3 based GUI for Steam Controller,False,Python
19100,158382,158411,EdgeTranslate/EdgeTranslate,"['chrome-extension', 'edge-extension', 'firefox-addon', 'page-translate', 'qq-browser', 'translate', 'web-extension']",37.0,37.0,2022-06-04T00:07:49Z,2022-06-03T08:26:38Z,2018-07-02T12:59:01Z,227.0,1581.0,A translation extension.,False,JavaScript
19101,158384,158413,meetupCSS/css-sp,[],0.0,0.0,2018-09-17T20:25:37Z,2021-09-03T15:36:32Z,2014-06-29T22:10:23Z,25.0,128.0,Repositório contendo informações sobre o Meetup CSS SP,False,
19102,158391,158420,codice/alliance,[],3.0,3.0,2022-05-26T00:13:08Z,2022-06-03T15:19:37Z,2016-02-29T16:10:33Z,98.0,36.0,"Codice Alliance is an open source, modular integration framework building on the Distributed Data Framework (DDF) with the addition of DoD/IC and NATO support capabilities.",False,Java
