,Unnamed: 0.1,Unnamed: 0,repository,topic,open_issues_count,open_issues,pushed_at,updated_at,created_at,fork_count,stargazer_count,description,fork,language
9288,46247,46254,image-rs/image-png,['hacktoberfest'],25.0,25.0,2022-03-02T00:08:11Z,2022-05-23T23:18:02Z,2015-05-03T16:55:38Z,107.0,218.0,PNG decoding and encoding library in pure Rust,False,Rust
9289,46268,46275,JuliaLang/Pkg.jl,"['julia', 'package-manager']",371.0,371.0,2022-06-02T12:23:36Z,2022-05-21T00:11:36Z,2017-02-17T21:51:01Z,187.0,481.0,Pkg - Package manager for the Julia programming language,False,Julia
9290,46269,46276,alphagov/pay-selfservice,"['govuk-pay', 'portfolio']",16.0,16.0,2022-05-31T15:28:17Z,2022-01-10T12:17:35Z,2015-10-07T15:13:02Z,10.0,18.0,Payments Team Self Service,False,JavaScript
9291,46272,46279,astromatic/sextractor,[],11.0,11.0,2022-03-11T23:48:39Z,2022-06-02T18:08:45Z,2017-06-06T10:58:02Z,30.0,99.0,Extract catalogs of sources from astronomical images,False,C
9292,46273,46280,solana-labs/solminer,[],12.0,12.0,2020-07-22T13:32:07Z,2022-05-23T06:44:12Z,2019-06-14T20:37:31Z,13.0,5.0,Cross-platform Solana Replicator UI ⛏️ ,False,JavaScript
9293,46274,46281,spacejam/sled,"['b-plus-tree', 'b-tree', 'concurrent', 'crash-testing', 'database', 'embedded-kv', 'formal-methods', 'fuzzing', 'high-performance', 'incredibly-spicy', 'kv', 'lock-free', 'log-structured', 'orm', 'persistence', 'rust', 'sled', 'tree']",108.0,108.0,2022-05-27T09:36:43Z,2022-06-03T21:38:47Z,2016-01-11T04:11:30Z,296.0,5927.0,the champagne of beta embedded databases,False,Rust
9294,46277,46284,TechnologyMasters/jobs,"['job-board', 'jobs']",165.0,165.0,2021-01-10T20:37:21Z,2022-04-25T22:32:57Z,2017-08-17T22:26:03Z,21.0,134.0,Jobs shared by the TechMasters community.,False,
9295,46288,46295,conda-forge/staged-recipes,"['conda-forge', 'hacktoberfest']",476.0,476.0,2022-06-04T00:08:16Z,2022-06-01T14:12:38Z,2015-09-02T21:49:20Z,3273.0,538.0,A place to submit conda recipes before they become fully fledged conda-forge feedstocks,False,Python
9296,46290,46297,mars/heroku-nextjs,"['heroku', 'nextjs', 'react', 'universal-app']",1.0,1.0,2021-05-17T22:07:06Z,2022-05-28T12:40:49Z,2016-10-29T19:31:03Z,34.0,349.0,⏩ Deploy Next.js universal web apps to Heroku,False,JavaScript
9297,46291,46298,coston/react-super-responsive-table,"['data-visualization', 'react', 'responsive-design', 'tables']",4.0,4.0,2022-06-04T01:46:15Z,2022-06-03T10:41:51Z,2016-10-31T18:58:05Z,40.0,323.0,Turn the tables on unresponsive data!,False,JavaScript
9298,46296,46303,coderplanets/coderplanets_web,"['jest', 'mobx', 'nextjs', 'ramdajs', 'react', 'rxjs', 'styled-components']",33.0,33.0,2022-06-04T03:01:46Z,2022-05-06T11:35:44Z,2017-08-29T03:17:58Z,38.0,338.0,"maybe the most sexiest community for developers based in china,  build with React, Mobx/MST, GraphQL, Styled-Components,  Rxjs, Ramda ... and ❤️",False,TypeScript
9299,46299,46306,taming-the-state-in-react/nextjs-redux-firebase-authentication,"['authentication', 'authorization', 'firebase', 'firebase-auth', 'firebase-authentication', 'firebase-database', 'firebase-db', 'next', 'nextjs', 'protected-routes', 'react', 'reactjs']",9.0,9.0,2020-02-26T14:43:05Z,2022-05-26T10:35:44Z,2017-09-20T04:43:35Z,27.0,95.0,Boilerplate Project for Authentication with Firebase in NextJs and Redux,False,JavaScript
9300,46302,46309,danielbayerlein/dashboard,"['bitbucket', 'dashboard', 'elasticsearch', 'github', 'jenkins', 'jira', 'pagespeed-insights', 'react', 'sonarqube', 'widget']",22.0,22.0,2022-05-26T04:08:01Z,2022-05-28T22:46:37Z,2017-05-01T15:21:02Z,178.0,1142.0,"📺 Create your own team dashboard with custom widgets. Built with Next.js, React, styled-components and polished.",False,JavaScript
9301,46303,46310,taylorbryant/next-starter-tailwind,"['autoprefixer', 'nextjs', 'nextjs-starter', 'postcss', 'purgecss', 'react', 'tailwind']",7.0,7.0,2022-05-19T11:13:06Z,2022-06-03T16:57:09Z,2019-05-25T02:56:16Z,64.0,323.0,Next.js starter styled with Tailwind CSS,False,JavaScript
