,Unnamed: 0.1,Unnamed: 0,repository,topic,open_issues_count,open_issues,pushed_at,updated_at,created_at,fork_count,stargazer_count,description,fork,language
7740,38187,38193,Xe/olin,"['abi', 'cwa', 'event-sourcing', 'eventbus', 'go', 'olin', 'rust', 'webassembly']",16.0,16.0,2021-11-26T20:28:58Z,2022-05-30T06:05:43Z,2018-09-01T02:25:47Z,23.0,473.0,Webassembly + Event Sourcing,False,Go
7741,38189,38195,baloise/test-automation-framework,"['quality-assurance', 'selenium-java', 'testautomation']",9.0,9.0,2022-04-25T10:56:18Z,2022-01-06T07:38:04Z,2015-06-24T11:31:05Z,10.0,1.0,,False,Java
7742,38192,38198,jqPlot/jqPlot,"['grunt', 'jqplot', 'jquery']",103.0,103.0,2021-04-05T13:26:33Z,2022-03-19T22:08:14Z,2015-08-10T14:55:40Z,101.0,221.0,A Versatile and Expandable jQuery Plotting Plugin,False,JavaScript
7743,38193,38199,pinterest/arcanist-linters,"['arcanist', 'checkstyle', 'eslint', 'flawfinder', 'go', 'graphql', 'isort', 'lint', 'linter', 'openapi', 'phabricator', 'python', 'thrift']",5.0,5.0,2022-05-05T17:09:46Z,2022-05-07T05:55:33Z,2016-04-21T22:31:26Z,42.0,64.0,A collection of custom Arcanist linters,False,PHP
7744,38195,38201,w3c/imsc,[],21.0,21.0,2021-07-14T21:55:27Z,2022-04-07T09:27:53Z,2015-10-29T07:17:59Z,27.0,28.0,TTML Profiles for Internet Media Subtitles and Captions (IMSC),False,HTML
7745,38196,38202,reportportal/reportportal,"['automated-testing', 'automation', 'reporting-engine', 'testing-tools']",464.0,464.0,2022-06-02T16:49:18Z,2022-06-04T10:19:21Z,2016-09-16T09:59:27Z,417.0,1445.0,Main Repository. Report Portal starts here - see readme below.,False,Shell
7746,38202,38208,danielkrupinski/Inflame,"['assembly', 'assembly-language', 'dll', 'dll-injection', 'dll-injector', 'fasm', 'flat-assembler', 'injector', 'winapi', 'windows', 'x86', 'x86-64']",4.0,4.0,2019-11-16T20:37:37Z,2022-05-13T14:24:25Z,2018-09-09T08:25:36Z,17.0,58.0,User-mode Windows DLL injector written in Assembly language (FASM syntax) with WinAPI.,False,Assembly
7747,38205,38211,vitorhugods/AvatarView,"['android', 'android-library', 'android-ui', 'hacktoberfest', 'imageview', 'kotlin-android', 'kotlin-library', 'progress-animation', 'progress-bar', 'progress-circle', 'widget']",3.0,3.0,2021-07-16T17:21:11Z,2022-05-28T06:57:49Z,2018-09-21T11:03:12Z,33.0,490.0,A circular Image View with a lot of perks. Including progress animation and highlight state with borders and gradient color.,False,Kotlin
7748,38212,38218,apoca/lambda-resize-image,"['aws-lambda', 'aws-s3', 'cdn', 'imagemagick', 'lambda', 'nodejs', 'serverless', 'sharp']",21.0,21.0,2022-06-01T23:41:42Z,2022-06-01T05:38:15Z,2018-09-19T14:25:41Z,10.0,55.0,"An AWS Lambda Function to resize images automatically with API Gateway and S3 for imagemagick tasks. When an image is called on AWS Api Gateway, this package will resize it and send it to the S3.",False,JavaScript
7749,38227,38233,Kishanjvaghela/react-native-cardview,"['android', 'card', 'card-view', 'cardview', 'elevation', 'ios', 'react-native', 'shadow']",22.0,22.0,2022-04-28T19:16:49Z,2022-05-30T01:54:02Z,2017-04-26T12:28:19Z,74.0,483.0,Native CardView for react-native (All Android version and iOS),False,JavaScript
7750,38232,38238,simplcommerce/SimplCommerce,"['angularjs', 'aspnetcore', 'cross-platform', 'csharp', 'dotnetcore', 'ecommerce', 'entity-framework-core', 'hacktoberfest', 'modular', 'netcore', 'shopping-cart']",147.0,147.0,2022-05-09T21:49:54Z,2022-06-04T08:08:15Z,2016-05-21T13:43:01Z,1334.0,3598.0,"A simple, cross platform, modularized ecommerce system built on .NET Core",False,C#
7751,38234,38240,arshadkazmi42/general-feedback,"['android', 'feedback', 'generic', 'poll']",4.0,4.0,2022-05-25T05:15:17Z,2021-09-30T04:58:51Z,2018-09-23T16:31:11Z,15.0,5.0,"Generic feedback app, add your questions and use it to take feedbacks",False,Java
