,Unnamed: 0.1,Unnamed: 0,repository,topic,open_issues_count,open_issues,pushed_at,updated_at,created_at,fork_count,stargazer_count,description,fork,language
5160,24632,24635,jazzband/django-formtools,[],62.0,62.0,2022-03-02T21:06:56Z,2022-06-01T13:56:12Z,2014-10-05T15:18:45Z,115.0,580.0,A set of high-level abstractions for Django forms,False,Python
5161,24633,24636,jazzband/djangorestframework-simplejwt,[],88.0,88.0,2022-06-03T19:33:49Z,2022-06-04T17:27:28Z,2017-05-05T17:41:35Z,502.0,2991.0,A JSON Web Token authentication plugin for the Django REST Framework.,False,Python
5162,24634,24637,jazzband/django-authority,[],10.0,10.0,2021-10-27T10:59:44Z,2022-05-15T05:42:39Z,2009-06-12T00:08:55Z,56.0,264.0,A Django app that provides generic per-object-permissions for Django's auth app and helpers to create custom permission checks.,False,Python
5163,24635,24638,jazzband/django-queued-storage,[],9.0,9.0,2021-10-27T09:15:27Z,2022-04-18T16:25:49Z,2011-09-13T14:27:22Z,61.0,308.0,Provides a proxy for Django storage backends that allows you to upload files locally and eventually serve them remotely,False,Python
5164,24637,24640,jazzband/icalevents,[],36.0,36.0,2022-04-11T17:58:39Z,2022-06-01T09:17:34Z,2017-07-18T07:27:27Z,64.0,111.0,Python module for iCal URL/file parsing and querying.,False,Python
5165,24638,24641,jazzband/django-oauth-toolkit,"['django', 'oauth2', 'python']",146.0,146.0,2022-06-04T07:20:36Z,2022-06-04T03:22:57Z,2013-05-20T15:46:18Z,693.0,2567.0,OAuth2 goodies for the Djangonauts!,False,Python
5166,24639,24642,jazzband/django-admin2,[],44.0,44.0,2021-10-22T15:46:32Z,2022-05-25T02:02:35Z,2013-05-14T12:11:48Z,156.0,1156.0,"Extendable, adaptable rewrite of django.contrib.admin",False,Python
5167,24641,24644,jazzband/django-nose,[],93.0,93.0,2022-05-16T20:47:19Z,2022-05-12T16:36:35Z,2009-10-01T17:53:27Z,236.0,871.0,Django test runner using nose,False,Python
5168,24642,24645,jazzband/sorl-thumbnail,[],114.0,114.0,2022-05-24T07:14:15Z,2022-05-26T04:22:39Z,2010-11-12T00:46:35Z,469.0,1589.0,Thumbnails for Django,False,Python
5169,24643,24646,jazzband/django-redshift-backend,[],7.0,7.0,2022-03-14T21:33:10Z,2022-05-30T07:44:19Z,2015-03-24T09:35:35Z,36.0,76.0,Redshift database backend for Django,False,Python
5170,24644,24647,jazzband/tablib,[],35.0,35.0,2022-04-09T14:16:43Z,2022-06-04T00:12:13Z,2011-03-28T02:36:50Z,571.0,4121.0,"Python Module for Tabular Datasets in XLS, CSV, JSON, YAML, &c.",False,Python
5171,24645,24648,jazzband/prettytable,"['package', 'python', 'python-3', 'utility-library']",19.0,19.0,2022-06-01T13:33:21Z,2022-06-02T13:58:51Z,2016-01-15T02:39:17Z,101.0,780.0,Display tabular data in a visually appealing ASCII table format,False,Python
5172,24646,24649,jazzband/django-defender,[],23.0,23.0,2022-05-22T16:05:53Z,2022-06-02T18:34:16Z,2014-09-21T14:42:19Z,118.0,775.0,A simple super fast django reusable app that blocks people from brute forcing login attempts,False,Python
5173,24647,24650,jazzband/contextlib2,[],4.0,4.0,2022-04-04T17:37:17Z,2022-02-28T15:55:30Z,2016-03-18T13:22:21Z,10.0,34.0,contextlib2 is a backport of the standard library's contextlib module to earlier Python versions.,False,Python
5174,24648,24651,jazzband/django-silk,[],107.0,107.0,2022-05-29T11:57:05Z,2022-06-03T13:54:11Z,2014-05-21T21:14:45Z,291.0,3389.0,Silky smooth profiling for Django,False,Python
