,Unnamed: 0.1,Unnamed: 0,repository,topic,open_issues_count,open_issues,pushed_at,updated_at,created_at,fork_count,stargazer_count,description,fork,language
15480,118782,118803,rohit010pro/Hacktoberfest_2K21,"['beginner-code', 'contributions-welcome', 'digitalocean', 'hacktoberfest', 'hacktoberfest2021', 'open-source', 'pull-requests']",0.0,0.0,2021-11-01T14:45:33Z,2022-03-20T11:12:13Z,2021-10-14T03:00:13Z,32.0,3.0,This repository is for begineers who want to do Open source contribution during Hacktoberfest 2021.,False,Java
15481,118783,118804,totaldebug/atomic-calendar-revive,"['calendar', 'card', 'hacs', 'homeassistant', 'javascript', 'lovelace', 'module']",17.0,17.0,2022-06-03T21:27:18Z,2022-06-01T03:36:51Z,2020-03-11T11:10:17Z,35.0,198.0,Custom calendar card for Home Assistant with Lovelace,False,TypeScript
15482,118784,118805,electron/fiddle,"['desktop', 'electron', 'hacktoberfest', 'javascript']",65.0,65.0,2022-06-01T22:46:57Z,2022-06-04T10:08:33Z,2018-06-07T10:52:57Z,603.0,6559.0,:electron: 🚀 The easiest way to get started with Electron,False,TypeScript
15483,118786,118807,ory/keto,['hacktoberfest'],53.0,53.0,2022-06-03T14:26:29Z,2022-06-03T19:36:19Z,2018-03-17T10:40:15Z,228.0,3309.0,"Open Source (Go) implementation of ""Zanzibar: Google's Consistent, Global Authorization System"". Ships gRPC, REST APIs, newSQL, and an easy and granular permission language. Supports ACL, RBAC, and other access models.",False,Go
15484,118801,118822,ory/sdk,[],17.0,17.0,2022-06-01T11:27:12Z,2022-05-29T00:30:27Z,2019-12-30T14:21:17Z,35.0,78.0,The place where ORY's SDKs are being auto-generated,False,C#
15485,118808,118829,google/cadvisor,[],570.0,570.0,2022-05-24T08:35:36Z,2022-06-04T14:07:28Z,2014-06-09T16:36:33Z,2039.0,13470.0,Analyzes resource usage and performance characteristics of running containers.,False,Go
15486,118825,118846,snyk-tech-services/snyk-api-import,"['snyk', 'snyk-apis', 'snyk-tooling']",3.0,3.0,2022-05-31T15:07:54Z,2022-05-23T20:48:25Z,2020-05-19T10:13:50Z,16.0,13.0,⚡️Snyk API powered import tool to help you automate & monitor a large scale import into Snyk organizations. Designed for onboarding with a built in queue & retries 📈,False,TypeScript
15487,118827,118848,wasedatime/wasedatime-web,"['daisyui', 'micro-frontends', 'nextjs', 'pwa', 'reactjs', 'redux', 'single-page-app', 'single-spa', 'single-spa-react', 'tailwindcss', 'web-app']",13.0,13.0,2022-06-03T22:18:12Z,2022-05-29T14:27:00Z,2017-12-17T16:45:55Z,15.0,32.0,"An unofficial web app for syllabus searching, classroom finding, and bus schedule checking at Waseda University.",False,TypeScript
15488,118830,118851,net-amqp-rabbitmq/net-amqp-rabbitmq,"['hacktoberfest', 'perl', 'perlxs', 'rabbitmq', 'rabbitmq-client', 'rabbitmq-consumer']",35.0,35.0,2022-03-14T11:01:36Z,2021-12-29T22:31:59Z,2013-12-16T13:34:25Z,27.0,23.0,Perl bindings to the librabbitmq-c AMQP library.,False,Perl
15489,118831,118852,gvpHactober/HactoberfestAccepted,"['hackathon', 'hacktoberfest', 'hacktoberfest-accepted', 'hacktoberfest2021']",12.0,12.0,2021-10-31T14:06:18Z,2021-10-25T15:27:02Z,2021-10-22T20:46:42Z,17.0,1.0,,False,C++
15490,118836,118857,JuliaPackaging/Yggdrasil,"['binarybuilder', 'hacktoberfest', 'julia', 'monorepo']",207.0,207.0,2022-06-04T18:51:46Z,2022-06-04T08:25:54Z,2018-09-13T21:13:18Z,321.0,202.0,Collection of builder repositories for BinaryBuilder.jl,False,Julia
15491,118837,118858,newrelic/quickstarts-dashboard-library,[],4.0,4.0,2022-04-13T08:22:31Z,2022-04-28T10:20:49Z,2021-02-10T20:51:45Z,26.0,12.0,The Quickstarts Dashboard library is a collection of dashboards for use in the New Relic platform. ,False,HTML
