,Unnamed: 0.1,Unnamed: 0,repository,topic,open_issues_count,open_issues,pushed_at,updated_at,created_at,fork_count,stargazer_count,description,fork,language
2618,10984,10985,keymanapp/keyman,"['android', 'css', 'hacktoberfest', 'ios', 'javascript', 'keyboard', 'keyboard-layouts', 'keyman', 'linux', 'macos', 'unicode', 'web', 'windows']",579.0,579.0,2022-06-03T22:44:34Z,2022-05-31T19:10:09Z,2014-11-01T21:01:44Z,69.0,227.0,"Keyman cross platform input methods system running on Android, iOS, Linux, macOS, Windows and mobile and desktop web",False,Pascal
2619,10985,10986,telus/tds-core,"['components-library', 'components-react', 'design', 'design-system', 'openshift-dedicated', 'telus', 'telus-digital', 'web']",183.0,183.0,2022-05-16T04:21:41Z,2022-05-17T20:08:28Z,2016-08-23T22:07:13Z,47.0,87.0,TELUS Design System Core Components,False,JavaScript
2620,10988,10989,sharmaaditya570191/BossY,"['bootstrap', 'chai', 'css', 'express-js', 'html', 'javascript', 'linux', 'mocha', 'node-js', 'react']",25.0,25.0,2020-05-31T18:41:26Z,2022-02-13T17:37:05Z,2019-11-04T06:10:05Z,50.0,17.0,This is an entire API and a unique management application to serve information for today's most accomplished entrepreneurs.,False,JavaScript
2621,10992,10993,ESCOMP/CISM-wrapper,[],28.0,28.0,2021-12-29T03:10:54Z,2021-12-28T18:18:45Z,2017-12-15T05:20:52Z,10.0,3.0,Community Ice Sheet Model wrapper for CESM,False,Fortran
2622,11007,11008,jeffersonlicet/react-motion-layout,"['animate', 'animations', 'react', 'react-router', 'reactjs', 'transitions']",5.0,5.0,2022-06-01T13:52:25Z,2022-05-14T12:41:04Z,2020-03-08T19:14:45Z,20.0,574.0,🦸 Beautiful immersive React hero animations.,False,JavaScript
2623,11025,11026,cfengine/masterfiles,[],21.0,21.0,2022-06-03T14:40:51Z,2022-05-11T17:38:08Z,2013-07-25T10:03:46Z,97.0,49.0,Policy masterfiles that are shipped with CFEngine packages,False,Python
2624,11026,11027,ESCOMP/CESM,"['climate', 'climate-model', 'ncar']",20.0,20.0,2022-05-06T22:40:44Z,2022-06-02T01:18:16Z,2017-11-15T18:10:55Z,125.0,198.0,The Community Earth System Model,False,Python
2625,11028,11029,tangrams/tangram-es,"['3d-map', 'android', 'c-plus-plus', 'indic-scripts', 'ios', 'linux', 'macos', 'map', 'map-renderer', 'mapzen', 'opengl-es', 'raspberry-pi', 'raster-tiles', 'renderer', 'tangram', 'vector-tiles']",153.0,153.0,2022-01-23T06:47:13Z,2022-06-03T05:06:12Z,2014-08-27T13:56:56Z,218.0,725.0,2D and 3D map renderer using OpenGL ES,False,C++
2626,11033,11034,ducminh-phan/reformat-gherkin,"['formatter', 'gherkin', 'gherkin-language']",1.0,1.0,2022-03-14T13:55:56Z,2022-04-30T15:21:31Z,2019-03-20T14:41:53Z,13.0,16.0,Formatter for Gherkin language,False,Gherkin
2627,11037,11038,wellyshen/use-places-autocomplete,"['autocomplete', 'geocoding', 'geocoding-api', 'google-maps', 'google-maps-api', 'google-place-autocomplete', 'google-places', 'google-places-api', 'hook', 'places', 'places-autocomplete', 'react', 'typescript', 'use-places-autocomplete']",21.0,21.0,2022-06-03T14:32:01Z,2022-06-01T03:06:08Z,2020-01-18T07:28:41Z,44.0,987.0,😎 📍 React hook for Google Maps Places Autocomplete.,False,TypeScript
2628,11040,11041,intuit/auto,"['auto-release', 'github', 'hack', 'hacktoberfest', 'jira', 'publishing', 'release', 'releases', 'slack']",102.0,102.0,2022-06-03T13:31:56Z,2022-06-03T14:44:33Z,2018-12-03T18:10:31Z,173.0,1734.0,Generate releases based on semantic version labels on pull requests.,False,TypeScript
2629,11041,11042,UniversalMediaServer/UniversalMediaServer,"['angular', 'dlna', 'dlna-upnp', 'ffmpeg', 'java', 'media-server', 'upnp', 'video']",357.0,357.0,2022-06-04T07:27:23Z,2022-06-03T23:32:22Z,2012-06-07T22:23:22Z,403.0,1673.0,"A DLNA, UPnP and HTTP(S) Media Server.",False,Java
2630,11049,11050,mono/moma,[],3.0,3.0,2020-04-20T07:55:24Z,2022-04-20T08:20:54Z,2010-07-22T16:00:50Z,19.0,19.0,Mono Migration Analyzer.  A tool to scan compiled assemblies and determine their compatibility with Mono.,False,C#
2631,11050,11051,mono/mwf-designer,[],1.0,1.0,2020-12-03T17:11:40Z,2022-05-30T13:11:14Z,2010-07-22T16:43:56Z,35.0,45.0,Windows.Forms designer for Mono.   Work in progress,False,C#
2632,11059,11060,mono/Lucene.Net.Light,[],0.0,0.0,2020-04-18T17:54:35Z,2022-01-14T07:59:05Z,2015-06-11T16:26:27Z,11.0,5.0,This is a subset of the Lucene.NET APIs as required by MonoDoc,False,C#
2633,11063,11064,mono/api-snapshot,[],0.0,0.0,2021-10-08T15:47:45Z,2021-10-08T15:47:48Z,2017-02-21T13:05:24Z,13.0,3.0,,False,C#
2634,11064,11065,mono/LineEditor,[],4.0,4.0,2021-03-04T13:23:34Z,2022-05-17T11:01:17Z,2017-10-18T15:09:06Z,18.0,231.0,LineEditor is an interactive line editor for Command Line applications in .NET,False,C#
