,Unnamed: 0.1,Unnamed: 0,repository,topic,open_issues_count,open_issues,pushed_at,updated_at,created_at,fork_count,stargazer_count,description,fork,language
6192,31039,31044,cloverage/cloverage,[],62.0,62.0,2022-05-24T17:41:36Z,2022-05-30T03:55:39Z,2012-11-26T17:09:25Z,97.0,465.0,Clojure test coverage tool,False,Clojure
6193,31049,31054,DerbyBoutTime/bouttime,"['nodejs', 'reactjs']",13.0,13.0,2018-07-03T16:12:20Z,2022-03-22T08:00:31Z,2014-09-30T19:43:21Z,12.0,32.0,'Bout time we got this game started.,False,CoffeeScript
6194,31053,31058,Templarian/MaterialDesign-Site,['hacktoberfest'],3.0,3.0,2021-01-24T01:16:28Z,2021-08-28T13:57:36Z,2016-09-26T00:48:44Z,41.0,38.0,"Site v2.0. This repo contains the site and admin, so little confusing.",False,TypeScript
6195,31058,31063,CppMicroServices/CppMicroServices,"['c-plus-plus', 'component-architecture', 'microservice', 'osgi']",68.0,68.0,2022-06-01T17:35:36Z,2022-06-04T16:24:55Z,2012-02-28T09:32:28Z,211.0,635.0,An OSGi-like C++ dynamic module system and service registry,False,C++
6196,31059,31064,thesp0nge/dawnscanner,"['codereview', 'cybersecurity', 'hanami', 'padrino', 'rails', 'ruby', 'security', 'security-audit', 'sinatra', 'vulnerabilities']",47.0,47.0,2021-04-06T15:35:47Z,2022-04-24T20:46:58Z,2013-04-04T13:06:48Z,91.0,667.0,"Dawn is a static analysis security scanner for ruby written web applications. It supports Sinatra, Padrino and Ruby on Rails frameworks.",False,Ruby
6197,31062,31067,Turfjs/turf,"['algorithm', 'computational-geometry', 'geojson', 'gis', 'javascript', 'turf']",242.0,242.0,2022-05-31T22:56:02Z,2022-06-04T07:59:25Z,2013-10-03T14:50:25Z,804.0,7059.0,A modular geospatial engine written in JavaScript,False,JavaScript
6198,31066,31071,hashrocket/hr-til,[],0.0,0.0,2018-04-09T16:49:54Z,2022-06-01T16:32:48Z,2015-03-16T21:39:52Z,68.0,343.0,Today I Learned in Ruby,False,Ruby
6199,31071,31076,lyft/discovery,['lyft'],3.0,3.0,2021-10-14T21:29:01Z,2022-04-12T06:12:35Z,2016-08-12T18:34:59Z,44.0,188.0,This service provides a REST interface for querying for the list of hosts that belong to all microservices.,False,Python
6200,31081,31086,iheanyi/speakers-who-want-a-platform,[],31.0,31.0,2019-09-13T22:50:11Z,2022-06-03T03:55:34Z,2016-05-18T00:51:19Z,96.0,440.0,A directory of underrepresented speakers for Q&A panels/conferences/events. No more excuses.,False,
6201,31083,31088,4-20ma/ModbusMaster,[],74.0,74.0,2022-04-28T22:13:57Z,2022-06-03T00:11:19Z,2012-12-27T19:32:40Z,289.0,461.0,Enlighten your Arduino to be a Modbus master,False,C++
