,Unnamed: 0.1,Unnamed: 0,repository,topic,open_issues_count,open_issues,pushed_at,updated_at,created_at,fork_count,stargazer_count,description,fork,language
12900,92766,92782,coreyja/devicon-lookup,['hacktoberfest'],8.0,8.0,2022-04-25T10:20:26Z,2022-04-21T14:25:12Z,2018-11-16T04:46:29Z,11.0,28.0,Prepend the correct devicon to the beginning of each filename,False,Rust
12901,92767,92783,saschagrunert/kubernix,"['kubernetes', 'kubernetes-cluster', 'kubernetes-deployment', 'kubernetes-development', 'kubernetes-setup', 'nix', 'nix-shell', 'rust']",24.0,24.0,2022-06-03T11:17:54Z,2022-05-26T13:58:44Z,2019-09-22T16:33:58Z,22.0,636.0,"Single dependency Kubernetes clusters for local testing, experimenting and development",False,Rust
12902,92790,92806,nuxt-community/prismic-module,"['nuxt', 'nuxt-module', 'prismic', 'prismicio', 'vue']",10.0,10.0,2022-06-02T00:15:41Z,2022-05-30T18:24:12Z,2018-09-09T20:25:33Z,29.0,177.0,Easily connect your Nuxt.js application to your content hosted on Prismic,False,JavaScript
12903,92792,92808,awslabs/fhir-works-on-aws-deployment,"['aws', 'fhir', 'fhir-works', 'healthcare', 'hl7', 'nodejs', 'typescript']",23.0,23.0,2022-06-03T19:37:17Z,2022-06-03T15:13:23Z,2020-05-12T12:26:18Z,120.0,240.0,A serverless implementation of the FHIR standard that enables users to focus more on their business needs/uniqueness rather than the FHIR specification,False,TypeScript
12904,92794,92810,openslide/openslide,"['c', 'pathology', 'whole-slide-imaging']",110.0,110.0,2022-05-22T06:10:35Z,2022-06-03T18:56:27Z,2010-08-09T23:49:32Z,175.0,287.0,C library for reading virtual slide images,False,C
12905,92811,92827,apollographql/federation,"['apollo', 'apollo-federation', 'federation', 'gateway', 'graphql']",297.0,297.0,2022-06-04T03:05:39Z,2022-06-02T10:12:16Z,2020-04-03T14:48:04Z,174.0,453.0,🌐  Build and scale a single data graph across multiple services with Apollo's federation gateway.,False,TypeScript
12906,92815,92831,melink14/rikaikun,"['japanese-dictionary', 'japanese-language', 'japanese-study']",132.0,132.0,2022-06-02T18:13:48Z,2022-06-04T11:42:05Z,2015-06-13T01:08:37Z,98.0,277.0,Translate Japanese by hovering over words.,False,TypeScript
12907,92823,92839,facebookresearch/frankmocap,[],31.0,31.0,2022-03-27T00:01:32Z,2022-06-04T04:04:18Z,2020-08-05T04:28:13Z,300.0,1671.0,A Strong and Easy-to-use Single View 3D Hand+Body Pose Estimator,False,Python
12908,92824,92840,minetest/minetest,"['c-plus-plus', 'cpp11', 'game-engine', 'lua', 'minetest', 'voxel', 'voxel-engine']",1094.0,1094.0,2022-06-04T00:51:58Z,2022-06-04T01:54:32Z,2011-08-07T13:48:36Z,1529.0,7107.0,Minetest is an open source voxel game engine with easy modding and game creation,False,C++
12909,92825,92841,newrelic/nri-prometheus,[],24.0,24.0,2022-06-02T13:58:05Z,2022-05-24T19:01:21Z,2019-09-10T09:58:05Z,34.0,32.0,Fetch metrics in the Prometheus metrics inside or outside Kubernetes and send them to the New Relic Metrics platform.,False,Go
12910,92833,92849,dropbox/dropbox-sdk-python,"['dropbox', 'dropbox-sdk', 'dropbox-v2', 'python', 'sdk', 'sdk-python']",30.0,30.0,2022-06-01T17:32:04Z,2022-05-31T11:55:42Z,2015-06-12T22:23:27Z,291.0,787.0,The Official Dropbox API V2 SDK for Python,False,Python
12911,92834,92850,dropbox/stone,"['api', 'dropbox', 'dropbox-api', 'dropbox-v2', 'generator', 'python', 'stone']",11.0,11.0,2022-06-01T11:33:46Z,2022-05-13T04:29:31Z,2016-05-20T17:55:45Z,78.0,386.0,The Official API Spec Language for Dropbox API V2,False,Python
12912,92845,92861,apt-sim/AdePT,[],16.0,16.0,2022-06-02T15:33:39Z,2022-05-26T21:43:10Z,2020-09-08T11:48:08Z,21.0,11.0,Accelerated demonstrator of electromagnetic Particle Transport,False,C++
12913,92852,92868,newrelic/nri-flex,"['api', 'flex', 'infrastructure', 'ingest', 'insights', 'integration', 'jmx', 'nrlabs']",17.0,17.0,2022-06-02T15:51:37Z,2022-04-11T20:44:16Z,2019-03-04T19:14:01Z,85.0,71.0,"An application-agnostic, all-in-one New Relic integration integration",False,Go
12914,92872,92888,iqlusioninc/tmkms,[],23.0,23.0,2022-06-03T13:02:28Z,2022-05-28T03:26:41Z,2020-02-29T16:49:30Z,68.0,190.0,Tendermint KMS: Key Management System for Tendermint Validators,False,Rust
12915,92881,92897,iqlusioninc/crates,[],19.0,19.0,2022-06-01T13:04:23Z,2022-06-03T22:55:12Z,2018-03-22T08:39:41Z,48.0,271.0,A collection of open source Rust crates from iqlusion,False,Rust
12916,92887,92903,oasisprotocol/oasis-core,"['blockchain', 'privacy', 'smart-contracts']",281.0,281.0,2022-06-03T20:09:45Z,2022-06-04T14:54:31Z,2018-03-31T01:42:22Z,73.0,254.0,Performant and Confidentiality-Preserving Smart Contracts + Blockchains,False,Go
12917,92902,92918,nerdypepper/dijo,"['rust', 'tracker', 'tui']",27.0,27.0,2022-05-11T05:02:43Z,2022-05-31T18:38:57Z,2020-07-01T06:27:48Z,57.0,2494.0,"scriptable, curses-based, digital habit tracker",False,Rust
12918,92907,92923,probe-rs/cargo-embed,"['arm', 'cargo', 'daplink', 'debugging', 'embedded', 'flash', 'jlink', 'rust', 'stlink']",14.0,14.0,2022-05-24T04:31:13Z,2022-06-03T14:13:37Z,2020-04-09T17:30:24Z,32.0,230.0,a cargo extension for working with microcontrollers,False,Rust
12919,92908,92924,coreos/afterburn,[],21.0,21.0,2022-05-27T13:21:40Z,2022-05-30T22:21:20Z,2015-07-22T05:25:20Z,90.0,151.0,A one-shot cloud provider agent,False,Rust
12920,92913,92929,iqlusioninc/yubihsm.rs,[],9.0,9.0,2022-06-01T13:28:59Z,2022-05-27T16:10:07Z,2020-02-29T16:41:58Z,10.0,41.0,Pure Rust client for YubiHSM2 devices,False,Rust
12921,92932,92948,ndelvalle/nakatoshi,"['address', 'bitcoin', 'vanity-address']",2.0,2.0,2022-05-16T13:54:31Z,2022-05-06T19:55:20Z,2019-10-13T19:24:25Z,10.0,26.0,🦀 Bitcoin vanity address generator using Rust lang,False,Rust
12922,92933,92949,robotty/twitch-irc-rs,"['chatbot', 'crate', 'irc', 'rust-programming-language', 'twitch', 'twitch-bot', 'twitch-irc-library', 'twitchtv']",8.0,8.0,2022-05-26T19:40:49Z,2022-05-20T13:41:38Z,2020-01-25T12:45:22Z,13.0,46.0,Twitch IRC library for the Rust programming language,False,Rust
12923,92951,92967,mirakc/mirakc,"['dtv', 'mirakc', 'mirakurun', 'pvr']",4.0,4.0,2022-06-03T19:26:53Z,2022-05-24T19:07:42Z,2019-07-06T05:33:24Z,11.0,134.0,A Mirakurun-compatible PVR backend written in Rust,False,Rust
12924,92967,92983,dswd/vpncloud,"['mesh', 'p2p', 'rust', 'vpn']",12.0,12.0,2022-05-17T09:03:07Z,2022-06-03T10:29:56Z,2015-11-23T18:17:01Z,122.0,1374.0,Peer-to-peer VPN,False,Rust
12925,92986,93002,spamwax/alfred-pinboard-rs,"['alfred', 'alfred-workflow', 'alfred3-workflow', 'bookmark', 'bookmark-manager', 'pinboard', 'rust']",3.0,3.0,2022-06-02T02:41:43Z,2022-05-23T07:20:09Z,2018-03-15T08:35:15Z,11.0,260.0,Alfred Workflow for Pinboard (Rust),False,Rust
12926,92997,93013,lawliet89/biscuit,"['hacktoberfest', 'jose', 'json', 'json-web-token', 'jwa', 'jwe', 'jwk', 'jws', 'jwt', 'rust']",26.0,26.0,2022-05-30T00:27:50Z,2022-06-02T14:46:04Z,2017-03-01T01:37:32Z,35.0,147.0,JOSE (JSON Web Token) Library for Rust,False,Rust
12927,93018,93034,nickbabcock/rrinlog,"['actix-web', 'diesel', 'elasticsearch', 'grafana', 'nginx', 'rocket', 'sqlite']",11.0,11.0,2021-07-30T05:15:24Z,2022-05-30T12:42:29Z,2017-11-22T02:17:31Z,13.0,175.0,Replacing Elasticsearch with Rust and SQLite,False,Rust
12928,93019,93035,fitzgen/dodrio,[],26.0,26.0,2021-03-01T06:20:06Z,2022-05-30T09:12:05Z,2018-11-26T21:50:59Z,51.0,1230.0,"A fast, bump-allocated virtual DOM library for Rust and WebAssembly.",False,Rust
12929,93023,93039,svenstaro/cargo-profiler,"['cachegrind', 'cargo', 'cargo-profiler', 'cargo-subcommand', 'rust', 'valgrind']",35.0,35.0,2022-05-23T04:18:05Z,2022-05-31T20:53:22Z,2016-04-27T13:07:52Z,15.0,380.0,Cargo subcommand to profile binaries ,False,Rust
12930,93030,93046,rustwasm/twiggy,"['profiler', 'size-optimization', 'wasm']",24.0,24.0,2022-06-04T11:32:25Z,2022-06-02T15:34:40Z,2018-02-10T01:01:51Z,51.0,860.0,Twiggy🌱 is a code size profiler,False,Rust
12931,93057,93073,coreos/zincati,[],16.0,16.0,2022-06-03T21:02:28Z,2022-05-30T22:15:33Z,2019-05-08T16:02:59Z,28.0,96.0,Agent for Fedora CoreOS auto-updates,False,Rust
12932,93064,93080,naim94a/udpt,"['bittorrent-tracker', 'server', 'torrent', 'tracker', 'udp']",2.0,2.0,2022-05-11T04:04:08Z,2022-05-23T01:22:38Z,2015-03-13T02:48:30Z,28.0,181.0,A lightweight UDP torrent tracker,False,Rust
