,Unnamed: 0.1,Unnamed: 0,repository,topic,open_issues_count,open_issues,pushed_at,updated_at,created_at,fork_count,stargazer_count,description,fork,language
17028,147695,147722,AsteroidOS/AsteroidOSSync,"['android', 'asteroidos', 'hacktoberfest', 'smartwatch']",35.0,35.0,2022-05-26T10:16:32Z,2022-02-11T16:27:48Z,2016-06-06T10:37:55Z,27.0,75.0,Android application to synchronize a phone with a watch running asteroid-btsyncd.,False,Java
17029,147697,147724,PEC-CSS/MovieDroid,"['android', 'android-studio', 'firebase', 'java', 'kotlin', 'movies', 'mvvm', 'retrofit', 'tmdb-api']",11.0,11.0,2022-05-18T15:48:56Z,2022-05-20T17:21:45Z,2022-01-26T18:43:51Z,15.0,7.0,"Android Application for a user’s favorite Movies, TV shows and Anime while keeping up to date with the latest releases.",False,Kotlin
17030,147753,147780,snape/RVO2-CS,"['collision-avoidance', 'csharp', 'motion-planning', 'robotics', 'velocity-obstacles', 'virtual-agents']",3.0,3.0,2022-05-09T09:02:57Z,2022-05-25T08:52:38Z,2015-10-27T02:18:30Z,62.0,272.0,Optimal Reciprocal Collision Avoidance (C#),False,C#
17031,147773,147800,form3tech-oss/f1,"['golang', 'load-generator', 'load-testing', 'performance', 'performance-testing']",14.0,14.0,2022-05-17T11:38:45Z,2022-05-31T09:15:06Z,2020-06-17T15:37:13Z,19.0,80.0,A tool for writing load test scenarios in Golang with a powerful command line runner,False,Go
17032,147784,147811,Dotnet-Boxed/Framework,"['asp-net', 'asp-net-core', 'c-sharp', 'dotnet', 'dotnet-core', 'framework', 'graphql', 'graphql-server', 'nuget', 'swagger', 'swashbuckle', 'taghelpers']",1.0,1.0,2022-05-23T13:41:25Z,2022-05-27T03:53:49Z,2016-09-15T07:34:12Z,66.0,599.0,.NET Core Extensions and Helper NuGet packages.,False,C#
17033,147787,147814,microsoft/Vipr,[],10.0,10.0,2022-05-19T10:32:07Z,2022-06-01T14:52:51Z,2015-01-30T20:47:10Z,43.0,97.0,Client Library Generation Toolkit,False,C#
17034,147796,147823,adamralph/minver,[],2.0,2.0,2022-06-01T16:54:43Z,2022-06-02T23:21:33Z,2018-10-06T06:19:52Z,43.0,594.0,🏷 Minimalistic versioning using Git tags.,False,C#
17035,147818,147845,midoks/imail,"['go', 'imap', 'mail', 'pop3', 'smtp']",0.0,0.0,2022-05-30T05:28:21Z,2022-06-03T15:23:46Z,2018-06-04T09:14:15Z,13.0,49.0,small mail server,False,Go
17036,147843,147870,Mastercard/oauth1-signer-python,"['mastercard', 'oauth1', 'oauth1a', 'openapi', 'python', 'python3']",2.0,2.0,2022-04-28T16:30:15Z,2022-05-05T11:09:11Z,2019-04-15T10:33:14Z,15.0,22.0,Python library for generating a Mastercard API compliant OAuth signature.,False,Python
17037,147846,147873,vesoft-inc/nebula-go,[],10.0,10.0,2022-05-22T14:56:24Z,2022-06-02T08:48:29Z,2019-09-24T07:53:35Z,46.0,88.0,Nebula client in Golang,False,Go
17038,147854,147881,voxpupuli/puppet-rsyslog,"['hacktoberfest', 'linux-puppet-module', 'puppet']",20.0,20.0,2022-05-29T19:21:42Z,2021-10-08T13:09:31Z,2016-04-13T15:02:27Z,46.0,9.0,Puppet module for managing rsyslog,False,Ruby
17039,147858,147885,atom-community/atom-script,"['atom', 'run', 'script']",700.0,700.0,2022-03-15T23:56:33Z,2022-05-30T21:02:36Z,2014-03-01T07:18:08Z,276.0,736.0,:runner: Run ( scripts | selections | source ) in Atom,False,JavaScript
17040,147890,147917,CycloneDX/cyclonedx-cli,"['bill-of-materials', 'bom', 'cyclonedx', 'mbom', 'obom', 'owasp', 'package-url', 'purl', 'saasbom', 'sbom', 'sbom-generator', 'software-bill-of-materials', 'spdx', 'vex']",52.0,52.0,2022-06-03T00:49:21Z,2022-06-02T13:20:48Z,2020-10-22T11:25:26Z,19.0,77.0,"CycloneDX CLI tool for SBOM analysis, merging, diffs and format conversions.",False,C#
17041,147947,147974,onnx/steering-committee,[],1.0,1.0,2022-06-02T21:00:44Z,2022-05-21T00:13:23Z,2019-05-28T02:54:53Z,19.0,8.0,Notes and artifacts from the ONNX steering committee,False,Jupyter Notebook
17042,147959,147986,RehanSaeed/Serilog.Enrichers.Span,"['activity', 'c-sharp', 'cncf', 'dotnet', 'dotnet-core', 'logging', 'metrics', 'nuget', 'open-telemetry', 'open-telemetry-csharp', 'serilog', 'span', 'tracing']",4.0,4.0,2022-05-23T13:40:16Z,2022-05-31T12:54:39Z,2020-11-20T09:31:46Z,12.0,52.0,Enrich Serilog log events with properties from Open Telemetry spans.,False,C#
17043,147961,147988,augustoproiete/EmptyLicensesLicx,"['assembly', 'devexpress', 'hacktoberfest', 'infragistics', 'license', 'licx', 'machine', 'msbuild', 'nuget', 'syncfusion', 'telerik', 'visual-studio']",2.0,2.0,2022-05-30T18:18:30Z,2022-05-23T05:55:31Z,2016-10-09T19:45:32Z,12.0,48.0,Easy continuous integration of apps using third-party controls that rely on licenses.licx files,False,C#
17044,147969,147996,ookii-dialogs/ookii-dialogs-wpf,"['common-file-dialog', 'credential-dialog', 'dialogs', 'hacktoberfest', 'ookii', 'progress-dialog', 'task-dialog', 'windows-presentation-foundation', 'wpf']",25.0,25.0,2022-05-28T11:05:08Z,2022-06-03T18:49:30Z,2018-10-03T18:01:24Z,60.0,671.0,Awesome dialogs for Windows Desktop applications built with Microsoft .NET (WPF),False,C#
17045,147975,148002,ookii-dialogs/ookii-dialogs-winforms,"['common-file-dialog', 'credential-dialog', 'dialogs', 'hacktoberfest', 'input-dialog', 'ookii', 'progress-dialog', 'task-dialog', 'windows-forms', 'windowsforms', 'winforms']",7.0,7.0,2022-05-21T23:04:12Z,2022-05-29T03:00:47Z,2018-10-03T18:00:34Z,34.0,355.0,Awesome dialogs for Windows Desktop applications built with Microsoft .NET (WinForms),False,C#
17046,147980,148007,exercism/csharp,['exercism-track'],45.0,45.0,2022-06-01T06:06:25Z,2022-05-13T09:54:47Z,2014-02-28T09:24:11Z,237.0,211.0,Exercism exercises in C#.,False,C#
17047,147982,148009,adamralph/bullseye,[],2.0,2.0,2022-06-04T05:12:23Z,2022-06-03T06:25:40Z,2017-11-15T13:16:31Z,31.0,628.0,🎯 A .NET library for running a target dependency graph.,False,C#
17048,147984,148011,augustoproiete/exceldna-unpack,"['decompile', 'excel-dna', 'exceldna', 'extractor', 'hacktoberfest', 'packing', 'resource', 'unpacking']",9.0,9.0,2022-05-30T18:18:16Z,2022-05-16T09:34:59Z,2014-12-21T19:07:06Z,11.0,38.0,Command-line utility to extract the contents of Excel-DNA add-ins packed with ExcelDnaPack,False,C#
17049,147985,148012,exercism/fsharp,['exercism-track'],39.0,39.0,2022-06-01T06:12:26Z,2022-06-02T10:45:08Z,2014-05-02T17:08:31Z,80.0,89.0,Exercism exercises in F#.,False,F#
17050,147988,148015,adamralph/simple-exec,[],2.0,2.0,2022-05-30T21:45:34Z,2022-06-02T23:17:55Z,2017-11-05T18:46:20Z,46.0,524.0,🏃 A .NET library that runs external commands.,False,C#
17051,148004,148031,pmcilreavy/AzureEventGridSimulator,"['azure', 'event-grid-simulator', 'event-grid-topic', 'eventgrid', 'simulator']",1.0,1.0,2022-05-19T23:07:23Z,2022-05-31T09:01:04Z,2019-01-15T05:58:09Z,28.0,50.0,A simulator that provides endpoints to mimic the functionality of Azure Event Grid topics and subscribers and is compatible with the Azure.Messaging.EventGrid client library.,False,C#
17052,148013,148040,imbhargav5/rooks,"['hook', 'hooks', 'react', 'react-hook', 'react-hooks', 'reactjs', 'rooks', 'typescript']",44.0,44.0,2022-05-31T13:42:01Z,2022-06-04T16:23:36Z,2018-11-08T16:14:39Z,170.0,2356.0, Essential React custom hooks ⚓ to super charge your components!,False,TypeScript
17053,148027,148054,js-cookie/js-cookie,"['cookie', 'javascript']",1.0,1.0,2022-05-10T06:27:28Z,2022-06-04T12:00:58Z,2015-03-19T15:57:47Z,2047.0,19497.0,"A simple, lightweight JavaScript API for handling browser cookies",False,JavaScript
17054,148028,148055,sparanoid/7z,"['7-zip', '7z', 'almace-scaffolding', 'i18n', 'jekyll']",3.0,3.0,2022-05-26T05:25:33Z,2022-06-03T00:27:18Z,2012-09-17T07:50:35Z,142.0,781.0,7-Zip Official Chinese Simplified Repository (Homepage and 7z Extra package),False,HTML
17055,148042,148069,adempiere/adempiere,[],510.0,510.0,2022-06-03T22:11:38Z,2022-06-03T12:37:18Z,2015-01-08T01:15:53Z,711.0,643.0,"ADempiere Business Suite ERP/CRM/MFG/SCM/POS done the Bazaar way in an open and unabated fashion. Focus is on the Community that includes Subject Matter Specialists, Implementors and End-Users.",False,Java
17056,148045,148072,endroid/qr-code,"['data-uri', 'factory', 'php', 'qrcode', 'reader', 'twig-extension']",9.0,9.0,2022-05-10T07:28:33Z,2022-06-04T13:54:08Z,2012-10-27T16:12:24Z,677.0,3719.0,QR Code Generator,False,PHP
17057,148051,148078,redprogramacioncompetitiva/contests-management-system,[],4.0,4.0,2022-06-04T18:05:18Z,2022-05-25T19:21:53Z,2022-05-04T23:01:58Z,10.0,2.0,,False,JavaScript
