,Unnamed: 0.1,Unnamed: 0,repository,topic,open_issues_count,open_issues,pushed_at,updated_at,created_at,fork_count,stargazer_count,description,fork,language
17544,150472,150499,AlbertoFdzM/express-list-endpoints,[],6.0,6.0,2022-04-24T19:00:21Z,2022-04-27T12:36:15Z,2016-01-18T16:40:57Z,23.0,135.0,A express package to list all registered endoints and its verbs,False,JavaScript
17545,150480,150507,graphql/express-graphql,"['express-graphql', 'express-middleware', 'graphql']",66.0,66.0,2022-05-20T20:35:18Z,2022-06-04T10:14:58Z,2015-08-04T23:29:53Z,588.0,6300.0,Create a GraphQL HTTP server with Express.,False,TypeScript
17546,150487,150514,Fortran-FOSS-Programmers/WenOOF,"['fortran', 'interpolation', 'numerical-methods', 'oop', 'reconstruction', 'weno-schemes']",12.0,12.0,2019-10-25T09:35:49Z,2022-05-04T21:19:58Z,2015-07-29T12:34:32Z,16.0,34.0,WENO interpolation Object Oriented Fortran library,False,Fortran
17547,150490,150517,symengine/symengine,"['c-plus-plus', 'computer-algebra', 'math']",196.0,196.0,2022-05-29T16:39:30Z,2022-06-02T07:20:27Z,2008-08-13T18:40:14Z,252.0,855.0,"SymEngine is a fast symbolic manipulation library, written in C++",False,C++
17548,150491,150518,scalacenter/advisoryboard,[],0.0,0.0,2022-06-03T18:03:46Z,2022-04-14T08:42:51Z,2016-04-13T08:31:03Z,29.0,95.0,Scala Center Advisory Board planning,False,Scala
17549,150493,150520,MyersResearchGroup/iBioSim,[],293.0,293.0,2022-06-02T21:17:25Z,2022-02-24T07:04:29Z,2016-11-07T17:24:51Z,16.0,46.0,"iBioSim is a computer-aided design (CAD) tool aimed for the modeling, analysis, and design of genetic circuits. It is capable of importing and exporting models specified using the Systems Biology Markup Language (SBML).  iBioSim also supports the Synthetic Biology Open Language (SBOL), an emerging standard for information exchange in synthetic biology.",False,Java
17550,150494,150521,PSLmodels/Tax-Calculator,"['budget', 'law', 'payroll-taxes', 'psl-cataloged', 'taxes', 'usa', 'usa-federal-income']",46.0,46.0,2022-06-01T19:46:56Z,2022-05-23T22:22:26Z,2014-07-29T17:49:09Z,151.0,210.0,USA Federal Individual Income and Payroll Tax Microsimulation Model,False,Python
17551,150500,150527,weexteam/article,[],179.0,179.0,2016-09-01T16:53:12Z,2022-05-30T08:26:46Z,2016-06-08T10:19:33Z,142.0,1231.0,"This repos is a third party collection, and is not developed nor maintained by Apache Weex.",False,
17552,150501,150528,JSFoundation/standards,[],23.0,23.0,2019-01-08T17:28:53Z,2022-05-08T06:02:43Z,2011-10-19T14:35:49Z,27.0,243.0,Giving web developers a voice in the standards process,False,
17553,150502,150529,sagesharp/foss-heartbeat,[],36.0,36.0,2018-03-12T18:30:12Z,2022-05-30T14:38:29Z,2016-11-04T23:50:23Z,40.0,293.0,(Unmaintained) FOSS Heartbeat analyses the health of a community of contributors. :heartbeat:,False,Python
17554,150503,150530,jbenet/depviz,[],28.0,28.0,2017-02-03T18:03:04Z,2021-09-21T23:42:03Z,2016-11-19T07:00:31Z,10.0,49.0,dependency visualizer for the web,False,JavaScript
17555,150504,150531,EGI-Federation/cloud-info-provider,"['bdii', 'egi', 'glue', 'opennebula-provider', 'openstack', 'python']",14.0,14.0,2021-11-17T15:09:16Z,2021-12-26T09:57:42Z,2014-05-06T07:51:44Z,14.0,2.0,EGI Cloud Information System Provider,False,Python
17556,150510,150537,ceejbot/fivebeans,[],108.0,108.0,2020-01-04T05:31:54Z,2022-03-30T18:14:08Z,2012-02-05T08:16:22Z,56.0,183.0,A beanstalkd client for node.js & a simple framework for running beanstalkd workers.,False,JavaScript
17557,150608,150635,quickly/quickly,[],114.0,114.0,2017-04-21T21:39:50Z,2022-04-27T14:15:50Z,2016-03-12T20:14:09Z,29.0,206.0,:book: ES6 and Node.js-like environment for QML,False,JavaScript
17558,150659,150686,mtharrison/hapi.js-in-action,[],94.0,94.0,2017-05-28T09:03:07Z,2022-05-05T14:16:12Z,2014-12-24T15:07:02Z,61.0,171.0,Code package for hapi.js in Action by Matt Harrison (Manning Publications),False,JavaScript
17559,150668,150695,fshost/node-dir,[],22.0,22.0,2021-08-21T11:19:00Z,2022-06-04T08:38:27Z,2012-09-25T08:09:09Z,40.0,212.0,Recursive asynchronous file and directory operations for Node.js,False,JavaScript
17560,150670,150697,hardchor/timesheets,"['electron', 'react', 'timesheet']",17.0,17.0,2017-08-30T07:54:59Z,2022-04-22T14:50:22Z,2016-05-11T22:33:52Z,20.0,94.0,Time tracking done right,False,JavaScript
17561,150683,150710,bjrmatos/electron-workers,"['electron', 'electron-process', 'electron-script', 'electron-workers', 'managed-workers']",19.0,19.0,2020-06-02T21:42:07Z,2022-02-06T16:20:52Z,2015-10-25T19:01:18Z,17.0,142.0,Run electron scripts in managed workers :rocket: ,False,JavaScript
17562,150685,150712,matrix-org/matrix-appservice-irc,[],406.0,406.0,2022-05-29T12:04:58Z,2022-06-03T08:41:17Z,2015-03-10T14:42:06Z,119.0,392.0,Node.js IRC bridge for Matrix,False,TypeScript
17563,150698,150725,electron-userland/electron-installer-windows,[],5.0,5.0,2022-05-02T19:14:44Z,2022-05-30T08:00:59Z,2016-01-31T17:30:43Z,53.0,443.0,Create a Windows package for your Electron app.,False,JavaScript
17564,150700,150727,paul-hammant/ngWebDriver,[],11.0,11.0,2021-10-22T08:29:52Z,2022-05-26T12:26:06Z,2013-09-07T13:48:24Z,85.0,273.0,AngularJS and WebDriver bits and pieces for Java (port of Protractor),False,Java
17565,150708,150735,TheLarkInn/webpack-developer-kit,[],7.0,7.0,2018-06-18T08:48:49Z,2022-04-16T16:03:44Z,2016-09-02T15:06:14Z,40.0,222.0,webpack dev kit for writing custom plugins and loaders on the fly. Education/Exploration tool as well. ,False,JavaScript
17566,150713,150740,rstacruz/onmount,[],21.0,21.0,2022-01-27T14:46:39Z,2022-04-13T09:49:38Z,2015-06-25T16:04:34Z,13.0,139.0,"Safe, reliable, idempotent and testable behaviors for DOM nodes",False,JavaScript
17567,150715,150742,motiz88/react-dygraphs,[],10.0,10.0,2017-05-31T21:42:35Z,2022-02-09T14:59:07Z,2015-11-18T13:20:42Z,20.0,26.0,A React wrapper for the dygraphs charting library.,False,JavaScript
17568,150728,150755,react-dropzone/react-dropzone,"['drag-and-drop', 'file', 'file-upload', 'react']",16.0,16.0,2022-05-26T14:03:27Z,2022-06-04T16:46:23Z,2014-09-27T11:57:09Z,747.0,8994.0,Simple HTML5 drag-drop zone with React.js.,False,JavaScript
17569,150729,150756,restify/node-restify,"['rest-api', 'restify', 'server']",103.0,103.0,2022-05-26T03:52:13Z,2022-06-04T16:28:33Z,2011-04-25T21:19:26Z,1006.0,10430.0,The future of Node.js REST development,False,JavaScript
