,Unnamed: 0.1,Unnamed: 0,repository,topic,open_issues_count,open_issues,pushed_at,updated_at,created_at,fork_count,stargazer_count,description,fork,language
12384,88077,88092,keplersj/jest-runner-stylelint,"['css', 'jest', 'less', 'scss', 'stylelint']",13.0,13.0,2022-06-03T23:10:49Z,2022-04-19T17:38:56Z,2017-11-14T04:17:10Z,10.0,18.0,Stylelint runner for Jest,False,JavaScript
12385,88080,88095,contentful/contentful-export,[],5.0,5.0,2022-06-03T23:28:03Z,2022-06-02T02:56:35Z,2016-06-20T10:43:17Z,64.0,141.0,This tool allows you to export a Contentful space to a JSON dump,False,JavaScript
12386,88089,88104,nathancahill/split,"['css', 'flexbox', 'split', 'split-layout', 'tiny']",132.0,132.0,2022-06-01T14:53:44Z,2022-06-03T09:31:08Z,2015-08-29T02:50:58Z,439.0,5375.0,Unopinionated utilities for resizeable split views,False,JavaScript
12387,88094,88109,contentful/contentful-cli,"['api', 'cli', 'contentful', 'json']",23.0,23.0,2022-06-03T23:33:48Z,2022-06-02T18:55:18Z,2017-08-31T13:40:39Z,51.0,261.0,The official Contentful command line interface. Use Contentful features straight from the command line!,False,JavaScript
12388,88109,88124,probot/settings,"['github-app', 'probot-app']",45.0,45.0,2022-06-02T19:11:37Z,2022-06-02T18:47:21Z,2017-01-22T17:33:36Z,161.0,664.0,Pull Requests for GitHub repository settings,False,JavaScript
12389,88112,88127,thredup/rollbar-sourcemap-webpack-plugin,"['rollbar', 'sourcemaps', 'webpack', 'webpack-plugin']",27.0,27.0,2022-04-25T19:39:29Z,2022-05-29T18:47:31Z,2016-05-04T23:33:44Z,40.0,136.0,A Webpack plugin to upload sourcemaps to Rollbar,False,JavaScript
12390,88131,88146,OctoLinker/api,['hacktoberfest'],11.0,11.0,2022-05-30T12:00:55Z,2022-05-19T12:16:42Z,2015-08-18T21:00:10Z,11.0,34.0,Registry proxy for OctoLinker,False,HTML
12391,88143,88158,wooferzfg/tww-rando-tracker,[],12.0,12.0,2022-06-03T20:44:00Z,2022-05-19T14:35:22Z,2018-07-12T23:48:23Z,16.0,21.0,Tracker for The Wind Waker Randomizer,False,JavaScript
12392,88150,88165,mathdroid/covid-19-api,[],69.0,69.0,2022-06-01T23:46:12Z,2022-05-30T08:36:19Z,2020-03-03T13:54:48Z,287.0,1345.0,COVID-19 global data (from JHU CSSE for now) as-a-service,False,TypeScript
12393,88152,88167,LeetCode-OpenSource/rxjs-hooks,"['observable', 'react', 'react-hooks', 'rxjs', 'rxjs6']",12.0,12.0,2022-06-03T21:04:17Z,2022-05-31T11:40:49Z,2018-11-15T08:18:54Z,77.0,2045.0,React hooks for RxJS,False,TypeScript
